"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total","flag"
"2010","45.pdf","Shad, American00","value","0","0","1604","5170","0","0","0","0","0","0","6774","","","CHECK"
"2010","45.pdf","Smelt (eulachon)467620770","value","0","0","0","0","0","0","0","0","0","0","25446","","","CHECK"
"2010","45.pdf","Sturgeon, green00","value","0","0","0","0","0","52","0","0","0","0","52","","","CHECK"
"2010","45.pdf","Sturgeon, white1697539398","value","1726","2415","14700","18854","25381","132200","101586","12261","0","0","365496","","","CHECK"
"2010","45.pdf","--------------------------------------------------------------------------------------------------------------------------------","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","CHECK"
"2010","45.pdf","TOTAL2165164256","value","35776","422147","150195","77087","96333","817977","1023185","170839","0","0","2879446","","","CHECK"
"2010","45.pdf","--------------------------------------------------------------------------------------------------------------------------------------------------------","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","CHECK"
"2010","45.pdf","ABOVE BONNEVILLE DAM____________________","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","CHECK"
"2010","45.pdf","FISH:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","CHECK"
"2010","45.pdf","Salmon, chinook00","value","0","0","247305","21414","53756","156381","811449","27615","0","0","1317920","","","CHECK"
"2010","45.pdf","Salmon, chum00","value","0","0","0","0","0","0","84","0","0","0","84","","","CHECK"
"2010","45.pdf","Salmon, coho00","value","0","0","0","0","0","82","45140","5403","0","0","50625","","","CHECK"
"2010","45.pdf","Salmon, sockeye00","value","0","0","0","576","800","0","0","0","0","0","1376","","","CHECK"
"2010","45.pdf","Shad, American00","value","0","0","0","0","63","0","0","0","0","0","63","","","CHECK"
"2010","45.pdf","Steelhead00","value","0","0","23","152","1358","801","40689","3706","0","0","46729","","","CHECK"
"2010","45.pdf","Sturgeon, white09570","value","18477","0","0","0","0","0","0","0","0","0","28047","","","CHECK"
"2010","45.pdf","Walleye0135","value","43","0","0","0","0","0","0","0","0","0","178","","","CHECK"
"2010","45A.pdf","Salmon..chinook.......","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","45A.pdf","Salmon, coho","value","0","0","0","0","0","0","0","1140","0","0","0","0","1140",""
"2010","45A.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","45A.pdf","Crab, Dungeness, ocean","value","0","0","0","1641","0","0","0","0","0","0","0","0","1641",""
"2010","45A.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","45A.pdf","Clams, razor","value","785","618","1673","3619","8822","5555","1195","30","0","8883","3861","5808","40849",""
"2010","45B.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","46.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","47.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","47.pdf","Cod, Pacific","value","0","0","0","0","0","0","0","0","0","3","0","0","3",""
"2010","47.pdf","Flounder, starry","value","0","0","0","0","0","0","0","0","0","2","0","0","2",""
"2010","47.pdf","Greenling sp","value","6","0","0","103","144","71","139","68","226","21","7","0","785",""
"2010","47.pdf","Halibut, Pacific","value","0","0","0","0","0","3114","6612","0","100","0","0","0","9826",""
"2010","47.pdf","Irish Lord, red","value","0","0","0","0","0","14","21","0","0","0","0","0","35",""
"2010","47.pdf","Lingcod","value","0","0","0","0","1704","2198","2084","1371","493","2113","241","0","10204",""
"2010","47.pdf","Rockfish, black","value","0","0","785","5726","6653","2198","5955","3440","7045","245","156","164","32367",""
"2010","47.pdf","Rockfish, blue","value","0","0","0","28","101","8","73","57","252","68","0","0","587",""
"2010","47.pdf","Rockfish, canary","value","0","0","0","0","0","0","0","0","0","3","0","0","3",""
"2010","47.pdf","Rockfish, china","value","0","0","0","4","12","13","6","0","13","5","0","0","53",""
"2010","47.pdf","Rockfish, copper","value","0","0","0","6","72","62","108","146","53","0","0","0","447",""
"2010","47.pdf","Rockfish, quillback","value","0","0","7","12","87","208","370","83","95","114","0","28","1004",""
"2010","47.pdf","Rockfish, tiger","value","0","0","0","0","7","13","28","0","0","5","0","0","53",""
"2010","47.pdf","Rockfish, vermillion","value","0","0","0","0","10","3","14","0","34","0","0","0","61",""
"2010","47.pdf","Rockfish, widow","value","0","0","0","0","0","0","0","0","12","0","0","0","12",""
"2010","47.pdf","Rockfish, yellowtail","value","0","0","117","723","425","578","339","806","443","725","91","12","4259",""
"2010","47.pdf","Rockfish, Slope","value","0","0","0","0","0","0","7","0","0","0","0","0","7",""
"2010","47.pdf","Thornyhead, longspine","value","0","0","0","0","0","0","376","0","0","0","0","0","376",""
"2010","47.pdf","Thornyhead, shortspine","value","0","0","0","0","0","0","389","0","0","0","0","0","389",""
"2010","47.pdf","Sablefish","value","632","0","0","3427","1215","266","5565","0","0","0","0","0","11105",""
"2010","47.pdf","Salmon, chinook","value","0","0","0","0","77777","53882","2340","2696","5240","885","0","0","142820",""
"2010","47.pdf","Salmon, coho","value","0","0","0","0","0","0","168","1832","24","0","0","0","2024",""
"2010","47.pdf","Sanddab, Pacific","value","0","0","0","0","0","0","49","0","0","63","0","0","112",""
"2010","47.pdf","Sculpin, buffalo","value","0","0","0","0","0","0","0","0","6","0","0","0","6",""
"2010","47.pdf","Skates and rays","value","0","0","0","0","0","0","121","0","0","17","0","0","138",""
"2010","47.pdf","Sole, Dover","value","0","0","0","6","0","0","2275","0","0","104","0","0","2385",""
"2010","47.pdf","Sole, English","value","0","0","0","0","0","0","35","0","0","170","0","0","205",""
"2010","47.pdf","Sole, petrale","value","0","0","0","0","0","0","3128","0","0","764","0","0","3892",""
"2010","47.pdf","Sole..rex.............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","47.pdf","Sole, sand","value","0","0","0","0","0","0","0","0","0","101","0","0","101",""
"2010","47.pdf","Tuna, albacore","value","0","0","0","0","0","0","140714","72820","28021","0","0","0","241555",""
"2010","47.pdf","Wolf-eel","value","0","0","0","0","96","0","49","91","0","0","0","0","236",""
"2010","47.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","47.pdf","Crab, Dungeness, bay","value","0","0","0","0","0","0","0","0","0","784","275","0","1059",""
"2010","47.pdf","Crab, Dungeness, ocean","value","429265","206728","113445","128112","116923","62118","31579","17380","0","0","0","789795","1895345",""
"2010","47.pdf","Shrimp, ghost","value","0","18","880","1040","2449","3438","2596","1749","1552","2738","585","375","17420",""
"2010","47.pdf","Shrimp, pink","value","0","0","0","8265","71957","36632","57549","17980","30093","24456","0","0","246932",""
"2010","47.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","47.pdf","Clams, butter","value","0","430","184","345","135","338","340","530","918","4668","0","179","8067",""
"2010","47.pdf","Clams, cockle","value","427","612","3186","9696","16392","10651","6765","8690","5871","2653","0","106","65049",""
"2010","47.pdf","Clams, gaper","value","0","0","0","0","0","23","308","460","272","393","0","74","1530",""
"2010","47.pdf","Octopus","value","0","0","0","110","0","130","0","0","0","0","0","0","240",""
"2010","47.pdf","Squid, other sp","value","0","0","0","0","0","0","0","0","500","34","0","0","534",""
"2010","47.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","47.pdf","Sea urchin, red","value","0","0","0","0","0","2095","0","0","0","0","0","0","2095",""
"2010","48.pdf","Crab..Dungeness..bay..","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","48.pdf","Shrimp, ghost","value","0","60","96","0","0","0","0","0","0","0","0","0","156",""
"2010","48.pdf","Shrimp, mud","value","156","1080","384","0","0","0","0","0","0","0","0","0","1620",""
"2010","48.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","48.pdf","Clams, cockle","value","0","0","0","0","0","196","0","0","0","0","0","0","196",""
"2010","49.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","49.pdf","Greenling sp","value","0","0","0","15","0","21","5","3","21","0","0","0","65",""
"2010","49.pdf","Lingcod","value","0","0","0","0","6534","5585","1674","1745","3196","3375","0","0","22109",""
"2010","49.pdf","Rockfish, black","value","0","631","405","4346","10721","7597","4822","8274","8540","76","0","85","45497",""
"2010","49.pdf","Rockfish, blue","value","0","5","2","210","52","0","26","127","255","5","0","0","682",""
"2010","49.pdf","Rockfish, china","value","0","0","0","0","0","0","0","5","22","0","0","0","27",""
"2010","49.pdf","Rockfish, copper","value","0","0","0","0","0","6","12","21","13","0","0","0","52",""
"2010","49.pdf","Rockfish, quillback","value","0","0","0","6","0","12","44","12","11","0","0","0","85",""
"2010","49.pdf","Rockfish, vermillion","value","0","0","0","9","14","14","0","12","14","6","0","0","69",""
"2010","49.pdf","Rockfish, yellowtail","value","0","0","0","75","30","26","6","8","129","0","0","0","274",""
"2010","49.pdf","Tuna, albacore","value","0","0","0","0","0","0","0","5879","1984","0","0","0","7863",""
"2010","49.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","49.pdf","Crab, Dungeness, bay","value","0","0","0","0","0","0","0","0","0","1387","400","0","1787",""
"2010","49.pdf","Crab, Dungeness, ocean","value","704","1141","885","1681","2958","1665","2547","2913","0","0","0","966","15460",""
"2010","49.pdf","Shrimp, ghost","value","345","285","435","1185","915","1275","1635","735","966","1306","696","300","10078",""
"2010","49A.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","50.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","51.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","51.pdf","Lingcod","value","0","0","0","0","2153","1998","2334","137","1971","1679","1068","0","11340",""
"2010","51.pdf","Rockfish, black","value","0","0","0","0","190","0","326","296","380","23","0","0","1215",""
"2010","51.pdf","Rockfish, blue","value","0","0","0","0","13","0","20","0","155","0","0","0","188",""
"2010","51.pdf","Rockfish, china","value","0","0","0","0","0","0","0","0","3","0","0","0","3",""
"2010","51.pdf","Rockfish, copper","value","0","0","0","0","6","0","8","0","0","8","0","0","22",""
"2010","51.pdf","Rockfish, quillback","value","0","0","0","0","0","0","3","5","14","15","0","0","37",""
"2010","51.pdf","Rockfish, vermillion","value","0","0","0","0","3","0","7","0","0","13","8","0","31",""
"2010","51.pdf","Rockfish, yellowtail","value","0","0","0","0","0","0","11","2","20","0","0","0","33",""
"2010","51.pdf","Tuna, albacore","value","0","0","0","0","0","0","0","2092","2369","0","0","0","4461",""
"2010","51.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","51.pdf","Crab, Dungeness, ocean","value","2361","1781","2775","2628","3220","3269","2895","2731","0","0","0","732","22392",""
"2010","51.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","51.pdf","Abalone, flat","value","0","0","0","0","2500","2875","0","0","0","0","0","0","5375",""
"2010","51.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","51.pdf","Sea urchin, red","value","0","0","0","0","3319","38782","9131","0","0","0","0","0","51232",""
"2010","52.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","52.pdf","Cod, Pacific","value","0","0","0","0","0","0","294","28","18","0","0","0","340",""
"2010","52.pdf","Dolphinfish","value","0","0","0","0","0","0","60","0","0","0","0","0","60",""
"2010","52.pdf","Flounder, arrowtooth","value","1589","3721","2865","6924","7804","2743","4536","1496","3939","7850","3762","1776","49005",""
"2010","52.pdf","Flounder, starry","value","0","0","0","0","0","0","0","0","0","12","0","0","12",""
"2010","52.pdf","Greenling sp","value","0","0","0","0","6","1","6","3","24","0","0","0","40",""
"2010","52.pdf","Grenadier","value","0","0","0","32","0","0","0","0","0","0","0","0","32",""
"2010","52.pdf","Hagfish sp","value","0","0","0","0","44304","47854","71357","68747","32172","48849","39467","0","352750",""
"2010","52.pdf","Halibut, Pacific","value","0","0","0","0","0","354964","224112","4191","0","0","0","0","583267",""
"2010","52.pdf","Herring, Pacific","value","0","0","0","0","408","205","406","366","126","0","0","0","1511",""
"2010","52.pdf","Yellowtail","value","0","0","0","0","0","0","1135","0","0","0","0","0","1135",""
"2010","52.pdf","Lingcod","value","72","1247","70","241","5858","13820","16030","9154","6745","7722","3679","40","64678",""
"2010","52.pdf","Mackerel, jack","value","0","0","0","0","0","0","0","3313","1","0","0","0","3314",""
"2010","52.pdf","Opah","value","0","0","0","0","0","0","4506","0","0","0","0","0","4506",""
"2010","52.pdf","Pomfret, Pacific","value","0","0","0","0","0","0","1158","0","0","0","0","0","1158",""
"2010","52.pdf","Pacific Ocean perch","value","758","1306","610","1589","1159","967","1703","717","1173","556","1194","202","11934",""
"2010","52.pdf","Rockfish, black","value","306","504","161","719","3487","2319","1587","1983","1940","0","0","0","13006",""
"2010","52.pdf","Rockfish, blue","value","53","20","0","7","164","89","97","246","346","0","0","0","1022",""
"2010","52.pdf","Rockfish, canary","value","0","0","0","0","157","0","15","482","73","0","0","0","727",""
"2010","52.pdf","Rockfish, china","value","0","0","0","0","0","0","6","3","0","0","0","0","9",""
"2010","52.pdf","Rockfish, copper","value","0","0","0","0","0","0","8","9","0","0","0","0","17",""
"2010","52.pdf","Rockfish, darkblotched","value","1907","2105","2156","481","2196","1572","3607","1431","1401","566","1698","1295","20415",""
"2010","52.pdf","Rockfish, quillback","value","0","0","0","0","0","17","5","9","0","0","0","0","31",""
"2010","52.pdf","Rockfish, vermillion","value","0","0","0","0","3","0","16","0","0","0","0","0","19",""
"2010","52.pdf","Rockfish, widow","value","0","72","0","4","107","0","86","27461","3","1161","71","4","28969",""
"2010","52.pdf","Rockfish, yelloweye","value","0","0","0","0","31","0","44","206","10","0","0","0","291",""
"2010","52.pdf","Rockfish, yellowtail","value","0","0","0","0","1807","26","29","452","4","0","0","0","2318",""
"2010","52.pdf","Rockfish, Shelf","value","0","43","0","0","32","6","21","6","0","39","173","0","320",""
"2010","52.pdf","Rockfish, Slope","value","1257","693","893","2572","4076","2588","4830","3569","3830","1566","2184","989","29047",""
"2010","52.pdf","Thornyhead..longspine101","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","52.pdf","Thornyhead, shortspine6460","value",NA,"18056","13646","34410","71623","41506","55100","37641","37099","43860","26422","12623","398446",""
"2010","52.pdf","Sablefish59623","value",NA,"91971","80365","457186","646975","697527","1010520","684126","355726","257425","243917","102982","4688343",""
"2010","52.pdf","Sanddab, Pacific0","value",NA,"0","0","0","0","0","0","0","0","51","0","0","51",""
"2010","52.pdf","Sardine, Pacific0","value",NA,"0","0","0","0","0","70328","0","0","0","0","0","70328",""
"2010","52.pdf","Shark, blue0","value",NA,"0","0","0","0","0","0","30","0","0","0","0","30",""
"2010","52.pdf","Shark, soupfin0","value",NA,"0","0","0","0","43","0","0","0","0","0","0","43",""
"2010","52.pdf","Shark, thresher0","value",NA,"0","0","0","0","156","0","0","0","0","0","0","156",""
"2010","52.pdf","Skates and rays5252","value",NA,"12482","4769","13241","27742","13020","25063","17465","16202","11869","9078","10234","166417",""
"2010","52.pdf","Sole, curlfin (turbot)0","value",NA,"0","0","0","0","0","0","0","0","6","0","0","6",""
"2010","52.pdf","Sole, Dover24895","value",NA,"81810","101613","97154","158687","68836","115548","111898","115810","123900","150196","66814","1217161",""
"2010","52.pdf","Sole, English19","value",NA,"1078","89","102","21","176","1963","523","3632","464","0","54","8121",""
"2010","52.pdf","Sole, petrale56219","value",NA,"93471","11651","2793","102","6","32744","5725","14909","1446","6741","71975","297782",""
"2010","52.pdf","Sole, rex514","value",NA,"3608","1490","1882","4858","2564","4304","3591","7146","3986","2899","912","37754",""
"2010","52.pdf","Sole, rock0","value",NA,"0","0","0","0","0","4","0","26","3","0","0","33",""
"2010","52.pdf","Sole, sand0","value",NA,"0","0","0","0","0","0","0","0","16","0","0","16",""
"2010","52.pdf","Spearfish, shortbill0","value",NA,"0","0","0","0","0","192","0","0","0","0","0","192",""
"2010","52.pdf","Swordfish0","value",NA,"0","0","0","0","0","1200","0","0","0","0","0","1200",""
"2010","52.pdf","Tuna, bigeye0","value",NA,"0","0","0","0","0","46296","0","0","0","0","0","46296",""
"2010","52.pdf","Tuna, albacore0","value",NA,"0","0","0","0","0","1344654","1462813","886551","164772","0","0","3858790",""
"2010","52.pdf","Wahoo0","value",NA,"0","0","0","0","0","180","0","0","0","0","0","180",""
"2010","52.pdf","Whiting, Pac (hake)0","value",NA,"0","0","0","0","0","0","3145290","0","760752","0","0","3906042",""
"2010","52.pdf","Wolf-eel0","value",NA,"16","86","0","57","0","0","0","0","0","0","0","159",""
"2010","52.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","52.pdf","Crab, Dungeness, bay0","value",NA,"0","0","0","0","0","0","0","5180","1196","331","0","6707",""
"2010","52.pdf","Crab, Dungeness, ocean  3292853","value",NA,"1376231","436136","450368","287564","106506","56723","36938","0","0","0","6007098","12050417",""
"2010","52.pdf","Crab, rock0","value",NA,"0","166","128","0","592","0","230","171","0","957","480","2724",""
"2010","52.pdf","Shrimp, pink0","value",NA,"0","0","238276","1240951","1060497","970267","685355","407386","137925","0","0","4740657",""
"2010","52.pdf","Clams..butter.........","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","52.pdf","Clams, cockle","value","0","0","0","0","0","0","0","0","0","0","30","0","30",""
"2010","52.pdf","Clams, gaper","value","0","0","0","0","0","0","0","0","0","0","93","0","93",""
"2010","52.pdf","Mussels, ocean","value","0","0","0","85","0","0","102","0","0","0","0","0","187",""
"2010","52.pdf","Octopus","value","60","90","975","130","450","0","0","50","0","0","0","910","2665",""
"2010","52.pdf","Squid, other sp","value","0","0","0","0","0","0","0","0","0","20384","22","0","20406",""
"2010","53.pdf","Crab..Dungeness..bay..","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","53.pdf","Crab, Dungeness, ocean","value","0","826","0","0","0","0","0","0","0","0","0","182","1008",""
"2010","53.pdf","Shrimp, ghost","value","1591","1585","1700","1514","2406","2199","2372","1989","2291","4348","2008","862","24865",""
"2010","53.pdf","Shrimp, mud","value","0","0","0","0","0","0","0","0","0","65","0","0","65",""
"2010","53.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","53.pdf","Clams, cockle","value","0","0","0","0","0","0","0","0","0","0","0","221","221",""
"2010","53A.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","54.pdf","Halibut..Pacific......","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","54.pdf","Lingcod","value","0","0","0","0","0","0","122","0","0","0","0","0","122",""
"2010","54.pdf","Sablefish","value","0","0","0","0","2759","0","16","0","0","0","0","0","2775",""
"2010","54.pdf","Tuna, albacore","value","0","0","0","0","0","0","9862","25478","13113","3899","0","0","52352",""
"2010","54.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","54.pdf","Crab, Dungeness, bay","value","0","0","0","0","0","0","0","0","3620","0","0","0","3620",""
"2010","54.pdf","Crab, Dungeness, ocean","value","3842","2032","569","2223","518","1637","14473","20585","0","0","0","1343","47222",""
"2010","54.pdf","Shrimp, ghost","value","0","73","86","60","106","445","430","179","241","233","53","46","1952",""
"2010","55.pdf","Halibut..Pacific......","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","55.pdf","Herring, Pacific","value","0","0","0","0","0","580","1180","0","0","0","0","0","1760",""
"2010","55.pdf","Lingcod","value","0","0","0","0","395","2094","86","114","0","58","0","0","2747",""
"2010","55.pdf","Rockfish, black","value","0","0","0","0","0","26","0","443","39","0","0","0","508",""
"2010","55.pdf","Rockfish, china","value","0","0","0","0","0","0","0","20","0","0","0","0","20",""
"2010","55.pdf","Rockfish, vermillion","value","0","0","0","0","0","0","0","215","0","0","0","0","215",""
"2010","55.pdf","Sablefish","value","0","0","0","0","2063","22872","20692","2842","5788","0","1683","0","55940",""
"2010","55.pdf","Sardine, Pacific","value","0","0","0","0","0","90","160","0","0","0","0","0","250",""
"2010","55.pdf","Sole, petrale","value","0","0","0","0","0","0","52","0","0","0","0","0","52",""
"2010","55.pdf","Tuna, albacore","value","0","0","0","0","0","0","17508","69661","50867","43105","0","0","181141",""
"2010","55.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","55.pdf","Crab, Dungeness, bay","value","0","0","0","0","0","0","0","0","0","315","180","0","495",""
"2010","55.pdf","Crab, Dungeness, ocean","value","321836","91770","77081","65169","23892","9706","28456","21964","0","0","0","146107","785981",""
"2010","56.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","56.pdf","Cod, Pacific","value","0","0","0","0","2","1","0","0","0","0","0","0","3",""
"2010","56.pdf","Dolphinfish","value","0","0","0","0","0","0","48","0","0","0","0","0","48",""
"2010","56.pdf","Flounder, arrowtooth","value","5541","5418","8344","3620","2528","1296","1808","706","4121","5966","4055","1990","45393",""
"2010","56.pdf","Flounder, starry","value","0","0","0","0","0","0","0","12","0","0","0","0","12",""
"2010","56.pdf","Greenling sp","value","0","0","0","0","0","2","0","0","0","0","0","0","2",""
"2010","56.pdf","Grenadier","value","0","120","234","1181","2053","638","1747","193","977","0","328","0","7471",""
"2010","56.pdf","Hagfish sp","value","8340","56746","93003","60527","78566","37351","77526","73729","74086","32225","36071","7266","635436",""
"2010","56.pdf","Halibut, Pacific","value","0","0","0","0","0","65708","36295","5173","0","0","0","0","107176",""
"2010","56.pdf","Lingcod","value","3658","1387","1315","59","6995","10066","4166","2940","7880","2153","5167","7494","53280",""
"2010","56.pdf","Pacific Ocean perch","value","119","143","176","5","16","25","19","24","66","94","87","271","1045",""
"2010","56.pdf","Rockfish, black","value","0","0","0","0","144","0","32","432","131","0","0","0","739",""
"2010","56.pdf","Rockfish, blue","value","0","0","0","0","22","0","0","99","48","0","0","0","169",""
"2010","56.pdf","Rockfish, canary","value","0","0","5","0","6","30","0","15","1162","0","0","0","1218",""
