"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total","flag"
"2010","45 (1).pdf","Rockfish, yelloweye0","value",NA,"0","0","0","0","58","37","22","59","5","0","0","181",""
"2010","45 (1).pdf","Rockfish, yellowtail0","value",NA,"0","106","937","3659","34300","25357","12206","21529","49","0","0","98143",""
"2010","45 (1).pdf","Rockfish, Nearshore0","value",NA,"0","4","13","42","120","35","548","126","0","0","0","888",""
"2010","45 (1).pdf","Rockfish, Shelf4","value",NA,"5","0","1","14","36","507","226","401","0","0","4","1198",""
"2010","45 (1).pdf","Rockfish, Slope7155","value",NA,"3896","7937","5832","17873","5207","7261","4557","9813","4790","3728","2323","80372",""
"2010","45 (1).pdf","Thornyhead, longspine2425","value",NA,"1188","1763","8845","7196","6763","1326","113","592","3640","2435","3500","39786",""
"2010","45 (1).pdf","Thornyhead, shortspine6737","value",NA,"11609","12190","13313","15954","8172","6179","6238","8666","15374","17644","13022","135098",""
"2010","45 (1).pdf","Sablefish76875","value",NA,"85680","80339","68966","132814","247351","184879","168065","479789","139073","188254","98712","1950797",""
"2010","45 (1).pdf","Salmon, chinook0","value",NA,"0","0","24136","390370","6357","3604","16485","24060","0","0","0","465012",""
"2010","45 (1).pdf","Salmon, coho0","value",NA,"0","0","0","0","0","1401","9572","45219","0","0","0","56192",""
"2010","45 (1).pdf","Sanddab, Pacific214","value",NA,"849","1054","2986","6254","11920","6429","22492","5945","3","0","0","58146",""
"2010","45 (1).pdf","Sardine, Pacific0","value",NA,"0","0","0","0","292774","1461656","1825463","783923","343496","104186","28542","4840040",""
"2010","45 (1).pdf","Shad, American0","value",NA,"0","0","0","0","0","1925","0","0","0","0","0","1925",""
"2010","45 (1).pdf","Shark, soupfin0","value",NA,"0","0","0","0","0","0","24","0","0","0","0","24",""
"2010","45 (1).pdf","Shark, thresher0","value",NA,"0","0","0","0","0","0","397","0","123","0","0","520",""
"2010","45 (1).pdf","Shark, other sp0","value",NA,"1","0","0","0","0","0","0","0","0","0","0","1",""
"2010","45 (1).pdf","Skates and rays7441","value",NA,"11432","6339","2372","4177","2041","2626","3709","1364","157","12","40","41710",""
"2010","45 (1).pdf","Sole, curlfin (turbot)0","value",NA,"0","32","5","7","19","0","9","0","0","0","0","72",""
"2010","45 (1).pdf","Sole, Dover132559","value",NA,"185032","197984","150858","136089","68823","99981","87390","146873","71775","130284","93888","1501536",""
"2010","45 (1).pdf","Sole, English7908","value",NA,"10421","7917","5057","22413","36606","25942","53465","26228","443","608","4201","201209",""
"2010","45 (1).pdf","Sole, flathead0","value",NA,"0","583","68","3082","4423","6876","4006","4056","70","0","0","23164",""
"2010","45 (1).pdf","Sole, petrale292746","value",NA,"282456","85037","35615","131397","125244","87996","138576","87302","4242","7249","58021","1335881",""
"2010","45 (1).pdf","Sole, rex4262","value",NA,"6710","5347","5112","15042","16513","11551","26608","18702","1508","1778","1479","114612",""
"2010","45 (1).pdf","Sole, rock0","value",NA,"0","34","53","34","44","108","1430","271","0","0","0","1974",""
"2010","45 (1).pdf","Sole, sand2425","value",NA,"2973","5637","6355","13309","16477","11505","48838","14217","0","0","0","121736",""
"2010","45 (1).pdf","Sturgeon, green0","value",NA,"0","0","0","63","22","55","54","32","0","0","0","226",""
"2010","45 (1).pdf","Sturgeon, white0","value",NA,"0","0","23","0","0","0","0","54","0","0","0","77",""
"2010","45 (1).pdf","Tuna, albacore0","value",NA,"0","0","0","0","12975","512956","580032","759786","205591","0","0","2071340",""
"2010","45 (1).pdf","Whiting, Pac (hake)0","value",NA,"0","0","0","438","262150","630400","359148","0","0","0","0","1252136",""
"2010","45 (1).pdf","Wolf-eel0","value",NA,"0","0","0","11","16","22","79","0","0","0","0","128",""
"2010","45 (1).pdf","Wrymouth, giant0","value",NA,"0","0","0","4","30","40","22","24","0","0","0","120",""
"2010","45 (1).pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","45 (1).pdf","Crab, Dungeness, ocean  1018203","value",NA,"559085","362291","236229","145720","73754","38535","18143","0","0","0","0","2451960",""
"2010","45 (1).pdf","Shrimp, pink0","value",NA,"0","0","418711","433221","288050","310887","164734","59264","47550","0","0","1722417",""
"2010","45.pdf","Anchovy..northern.....0","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","45.pdf","Cod, Pacific1344","value",NA,"5788","17767","28873","128789","127141","52349","108578","72594","908","130","513","544774",""
"2010","45.pdf","Flounder, arrowtooth12891","value",NA,"20677","20173","11847","45916","12337","9287","23101","12371","2957","5062","9672","186291",""
"2010","45.pdf","Flounder, starry1778","value",NA,"6032","2715","382","906","3253","2270","31365","6705","0","0","0","55406",""
"2010","45.pdf","Grenadier7","value",NA,"0","0","17","17","13","0","0","0","71","1","0","126",""
"2010","45.pdf","Hagfish sp0","value",NA,"0","0","0","0","0","0","0","6930","22679","2142","6507","38258",""
"2010","45.pdf","Halibut, Pacific0","value",NA,"0","0","0","0","45701","38382","154416","0","0","0","0","238499",""
"2010","45.pdf","Lingcod0","value",NA,"26","134","832","3119","5059","7803","5101","7626","596","428","943","31667",""
"2010","45.pdf","Mackerel, jack0","value",NA,"0","0","0","0","0","742","334","2399","719","0","0","4194",""
"2010","45.pdf","Mackerel, Pacific0","value",NA,"0","0","0","0","0","0","383","5207","5536","0","0","11126",""
"2010","45.pdf","Pacific Ocean perch2999","value",NA,"6762","4585","4005","11255","5448","7031","5725","11767","3430","3092","2952","69051",""
"2010","45.pdf","Rockfish, black21","value",NA,"81","168","135","104","123","132","351","88","0","0","0","1203",""
"2010","45.pdf","Rockfish, canary0","value",NA,"0","0","3","120","471","778","1020","643","9","0","0","3044",""
"2010","45.pdf","Rockfish, darkblotched2720","value",NA,"3132","2503","2577","6792","5495","6833","7821","10630","2059","0","0","50562",""
"2010","45.pdf","Rockfish, widow2","value",NA,"0","0","3","0","1394","3180","3533","1499","144","0","0","9755",""
"2010","45.pdf","Rockfish, yelloweye0","value",NA,"0","0","0","0","58","37","22","59","5","0","0","181",""
"2010","45.pdf","Rockfish, yellowtail0","value",NA,"0","106","937","3659","34300","25357","12206","21529","49","0","0","98143",""
"2010","45.pdf","Rockfish, Nearshore0","value",NA,"0","4","13","42","120","35","548","126","0","0","0","888",""
"2010","45.pdf","Rockfish, Shelf4","value",NA,"5","0","1","14","36","507","226","401","0","0","4","1198",""
"2010","45.pdf","Rockfish, Slope7155","value",NA,"3896","7937","5832","17873","5207","7261","4557","9813","4790","3728","2323","80372",""
"2010","45.pdf","Thornyhead, longspine2425","value",NA,"1188","1763","8845","7196","6763","1326","113","592","3640","2435","3500","39786",""
"2010","45.pdf","Thornyhead, shortspine6737","value",NA,"11609","12190","13313","15954","8172","6179","6238","8666","15374","17644","13022","135098",""
"2010","45.pdf","Sablefish76875","value",NA,"85680","80339","68966","132814","247351","184879","168065","479789","139073","188254","98712","1950797",""
"2010","45.pdf","Salmon, chinook0","value",NA,"0","0","24136","390370","6357","3604","16485","24060","0","0","0","465012",""
"2010","45.pdf","Salmon, coho0","value",NA,"0","0","0","0","0","1401","9572","45219","0","0","0","56192",""
"2010","45.pdf","Sanddab, Pacific214","value",NA,"849","1054","2986","6254","11920","6429","22492","5945","3","0","0","58146",""
"2010","45.pdf","Sardine, Pacific0","value",NA,"0","0","0","0","292774","1461656","1825463","783923","343496","104186","28542","4840040",""
"2010","45.pdf","Shad, American0","value",NA,"0","0","0","0","0","1925","0","0","0","0","0","1925",""
"2010","45.pdf","Shark, soupfin0","value",NA,"0","0","0","0","0","0","24","0","0","0","0","24",""
"2010","45.pdf","Shark, thresher0","value",NA,"0","0","0","0","0","0","397","0","123","0","0","520",""
"2010","45.pdf","Shark, other sp0","value",NA,"1","0","0","0","0","0","0","0","0","0","0","1",""
"2010","45.pdf","Skates and rays7441","value",NA,"11432","6339","2372","4177","2041","2626","3709","1364","157","12","40","41710",""
"2010","45.pdf","Sole, curlfin (turbot)0","value",NA,"0","32","5","7","19","0","9","0","0","0","0","72",""
"2010","45.pdf","Sole, Dover132559","value",NA,"185032","197984","150858","136089","68823","99981","87390","146873","71775","130284","93888","1501536",""
"2010","45.pdf","Sole, English7908","value",NA,"10421","7917","5057","22413","36606","25942","53465","26228","443","608","4201","201209",""
"2010","45.pdf","Sole, flathead0","value",NA,"0","583","68","3082","4423","6876","4006","4056","70","0","0","23164",""
"2010","45.pdf","Sole, petrale292746","value",NA,"282456","85037","35615","131397","125244","87996","138576","87302","4242","7249","58021","1335881",""
"2010","45.pdf","Sole, rex4262","value",NA,"6710","5347","5112","15042","16513","11551","26608","18702","1508","1778","1479","114612",""
"2010","45.pdf","Sole, rock0","value",NA,"0","34","53","34","44","108","1430","271","0","0","0","1974",""
"2010","45.pdf","Sole, sand2425","value",NA,"2973","5637","6355","13309","16477","11505","48838","14217","0","0","0","121736",""
"2010","45.pdf","Sturgeon, green0","value",NA,"0","0","0","63","22","55","54","32","0","0","0","226",""
"2010","45.pdf","Sturgeon, white0","value",NA,"0","0","23","0","0","0","0","54","0","0","0","77",""
"2010","45.pdf","Tuna, albacore0","value",NA,"0","0","0","0","12975","512956","580032","759786","205591","0","0","2071340",""
"2010","45.pdf","Whiting, Pac (hake)0","value",NA,"0","0","0","438","262150","630400","359148","0","0","0","0","1252136",""
"2010","45.pdf","Wolf-eel0","value",NA,"0","0","0","11","16","22","79","0","0","0","0","128",""
"2010","45.pdf","Wrymouth, giant0","value",NA,"0","0","0","4","30","40","22","24","0","0","0","120",""
"2010","45.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","45.pdf","Crab, Dungeness, ocean  1018203","value",NA,"559085","362291","236229","145720","73754","38535","18143","0","0","0","0","2451960",""
"2010","45.pdf","Shrimp, pink0","value",NA,"0","0","418711","433221","288050","310887","164734","59264","47550","0","0","1722417",""
"2010","45A.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","45B.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","46.pdf","Crab..Dungeness..bay..","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","46.pdf","Crab, Dungeness, ocean","value","0","0","0","0","0","0","0","1445","0","0","0","0","1445",""
"2010","46.pdf","Shrimp, ghost","value","0","0","0","0","990","1155","390","0","0","0","0","0","2535",""
"2010","46.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","46.pdf","Clams, cockle","value","0","0","0","0","0","0","0","0","25","13","0","0","38",""
"2010","46.pdf","Clams, littleneck","value","0","0","0","0","0","0","0","0","904","667","0","0","1571",""
"2010","47.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","47.pdf","Cod, Pacific","value","0","0","25","324","1969","104","204","59","60","0","0","0","2745",""
"2010","47.pdf","Flounder, arrowtooth","value","0","0","0","0","0","3","0","0","0","0","0","0","3",""
"2010","47.pdf","Flounder, starry","value","0","0","0","31","61","715","26","246","66","0","0","0","1145",""
"2010","47.pdf","Greenling sp","value","0","0","32","136","132","298","154","172","210","0","0","0","1134",""
"2010","47.pdf","Halibut, Pacific","value","0","0","0","0","121","10512","3958","0","0","0","0","0","14591",""
"2010","47.pdf","Irish Lord, red","value","0","0","0","0","8","0","0","0","0","0","0","0","8",""
"2010","47.pdf","Lingcod","value","0","0","23","27","2444","2851","1629","2135","1989","770","0","0","11868",""
"2010","47.pdf","Pacific Ocean perch","value","0","0","16","0","0","0","0","0","0","0","0","0","16",""
"2010","47.pdf","Rockfish, black","value","1262","1616","4093","8024","7781","9343","7372","5392","9954","0","0","0","54837",""
"2010","47.pdf","Rockfish, blue","value","0","0","164","56","123","276","82","0","417","0","0","0","1118",""
"2010","47.pdf","Rockfish, canary","value","0","0","0","0","0","0","0","3","0","0","0","0","3",""
"2010","47.pdf","Rockfish, darkblotched","value","0","0","7","0","0","0","0","0","180","0","0","0","187",""
"2010","47.pdf","Rockfish, tiger","value","0","0","0","0","0","0","17","0","0","0","0","0","17",""
"2010","47.pdf","Rockfish, vermillion","value","0","0","0","0","3","0","0","4","11","0","0","0","18",""
"2010","47.pdf","Rockfish, yellowtail","value","0","0","27","118","404","111","200","195","353","788","0","0","2196",""
"2010","47.pdf","Rockfish, Nearshore","value","0","0","0","6","34","113","14","107","105","0","0","0","379",""
"2010","47.pdf","Rockfish, Shelf","value","0","0","0","0","0","0","0","7","0","0","0","0","7",""
"2010","47.pdf","Rockfish, Slope","value","0","0","81","0","0","0","0","0","0","0","0","0","81",""
"2010","47.pdf","Thornyhead, longspine","value","0","0","0","2","0","0","0","0","0","0","0","0","2",""
"2010","47.pdf","Thornyhead, shortspine","value","0","0","985","0","0","0","0","0","0","0","0","0","985",""
"2010","47.pdf","Sablefish","value","0","0","3772","873","328","535","804","13019","0","0","1620","2048","22999",""
"2010","47.pdf","Salmon, chinook","value","0","0","7790","83001","107492","17447","10479","34521","43426","67093","4976","0","376225",""
"2010","47.pdf","Salmon, coho","value","0","0","0","0","0","0","2421","4445","22406","0","0","0","29272",""
"2010","47.pdf","Salmon, pink","value","0","0","0","5","32","0","0","0","0","0","0","0","37",""
"2010","47.pdf","Sanddab, Pacific","value","0","0","69","490","1024","0","144","62","82","0","0","0","1871",""
"2010","47.pdf","Sardine, Pacific","value","0","0","0","0","0","0","0","0","20688","2171","0","0","22859",""
"2010","47.pdf","Sculpin, other sp","value","0","0","0","6","0","0","0","0","0","0","0","0","6",""
"2010","47.pdf","Skates and rays","value","0","0","271","119","0","0","0","0","0","0","0","0","390",""
"2010","47.pdf","Sole, butter","value","0","0","0","0","0","103","23","25","65","0","0","0","216",""
"2010","47.pdf","Sole, Dover","value","0","0","588","0","199","378","36","93","33","0","0","0","1327",""
"2010","47.pdf","Sole, English","value","0","0","71","334","360","1162","134","154","435","0","0","0","2650",""
"2010","47.pdf","Sole, petrale","value","0","0","3171","4586","8621","3066","1927","2659","566","0","0","0","24596",""
"2010","47.pdf","Sole, rex","value","0","0","68","66","65","3","43","24","47","0","0","0","316",""
"2010","47.pdf","Sole, sand","value","0","0","0","423","414","2749","504","570","1797","0","0","0","6457",""
"2010","47.pdf","Sturgeon, green","value","0","0","0","0","12","0","0","12","0","0","0","0","24",""
"2010","47.pdf","Tuna, albacore","value","0","0","0","0","0","5858","47121","35547","49032","11471","0","0","149029",""
"2010","47.pdf","Wolf-eel","value","50","0","38","0","188","53","14","188","100","0","0","0","631",""
"2010","47.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","47.pdf","Crab, Dungeness, bay","value","0","0","0","0","0","0","0","0","0","178","2618","899","3695",""
"2010","47.pdf","Crab, Dungeness, ocean","value","253952","114940","96633","97601","96813","43430","18085","13268","0","0","0","1790015","2524737",""
"2010","47.pdf","Shrimp, ghost","value","632","2043","3438","5594","7411","5576","4390","4829","7184","5045","4489","42","50673",""
"2010","47.pdf","Shrimp, mud","value","542","0","0","0","0","30","0","0","0","0","0","0","572",""
"2010","47.pdf","Shrimp, pink","value","0","0","0","151990","120959","40689","33622","21363","935","0","0","0","369558",""
"2010","47.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","47.pdf","Clams, butter","value","1137","511","800","848","2256","948","1436","1588","128","331","419","321","10723",""
"2010","47.pdf","Clams..cockle.........","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","47.pdf","Clams, gaper","value","181","47","29","55","15","13","89","71","0","0","128","77","705",""
"2010","47.pdf","Octopus","value","200","200","100","347","604","663","1415","1365","225","100","0","0","5219",""
"2010","47.pdf","Squid, Market","value","0","0","0","0","0","0","0","0","28","0","0","0","28",""
"2010","47.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","47.pdf","Jellyfish","value","0","0","0","0","0","3500","0","0","0","0","0","0","3500",""
"2010","48.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","49.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","49.pdf","Greenling sp","value","0","0","3","7","100","17","12","18","30","0","0","0","187",""
"2010","49.pdf","Lingcod","value","0","0","78","0","2042","1988","2020","1384","1884","1948","0","0","11344",""
"2010","49.pdf","Rockfish, black","value","42","1062","1130","4636","5640","7065","4263","2075","5032","0","0","0","30945",""
"2010","49.pdf","Rockfish, blue","value","0","0","0","0","0","0","2","0","30","0","0","0","32",""
"2010","49.pdf","Rockfish, canary","value","0","0","0","0","2","0","0","0","0","0","0","0","2",""
"2010","49.pdf","Rockfish, vermillion","value","0","0","0","6","0","4","7","4","9","0","0","0","30",""
"2010","49.pdf","Rockfish, yellowtail","value","0","4","6","30","4","0","15","3","105","0","0","0","167",""
"2010","49.pdf","Rockfish, Nearshore","value","0","0","4","29","53","2","6","4","52","0","0","0","150",""
"2010","49.pdf","Salmon, chinook","value","0","0","40","1681","4289","652","2044","1344","1417","2533","0","0","14000",""
"2010","49.pdf","Tuna, albacore","value","0","0","0","0","0","0","2290","205","2278","0","0","0","4773",""
"2010","49.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","49.pdf","Crab, Dungeness, ocean","value","12","446","1382","1702","700","643","488","271","0","0","0","3217","8861",""
"2010","49.pdf","Shrimp, ghost","value","743","563","1367","1092","1020","1666","481","420","676","1428","977","256","10689",""
"2010","49A.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","50.pdf","CHECK","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","51.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","51.pdf","Greenling sp","value","0","0","0","4","0","0","6","0","0","0","0","0","10",""
"2010","51.pdf","Halibut, Pacific","value","0","0","0","0","326","48","0","0","0","0","0","0","374",""
"2010","51.pdf","Lingcod","value","0","0","0","0","777","1029","207","449","168","444","0","0","3074",""
"2010","51.pdf","Mackerel, Pacific","value","0","0","0","0","0","0","5","1","2","0","0","0","8",""
"2010","51.pdf","Rockfish, black","value","21","0","80","145","254","38","59","70","28","0","0","0","695",""
"2010","51.pdf","Rockfish, blue","value","25","0","80","46","0","0","0","0","0","0","0","0","151",""
"2010","51.pdf","Rockfish, vermillion","value","0","0","7","0","0","0","0","0","0","0","0","0","7",""
"2010","51.pdf","Rockfish, yellowtail","value","0","0","2","0","44","0","0","0","0","0","0","0","46",""
"2010","51.pdf","Rockfish, Nearshore","value","0","0","3","0","16","10","0","5","0","0","0","0","34",""
"2010","51.pdf","Thornyhead, shortspine","value","0","0","0","0","0","2","0","0","0","0","0","0","2",""
"2010","51.pdf","Sablefish","value","0","0","0","0","0","0","0","98","0","0","0","0","98",""
"2010","51.pdf","Salmon, chinook","value","0","0","1139","888","8134","3135","680","2868","668","1527","0","0","19039",""
"2010","51.pdf","Shark, blue","value","0","0","0","0","0","0","0","34","104","0","0","0","138",""
"2010","51.pdf","Tuna, albacore","value","0","0","0","0","0","0","6712","3051","4209","95","0","0","14067",""
"2010","51.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","51.pdf","Crab, Dungeness, ocean","value","46185","20624","12247","9267","7759","4707","2321","869","0","0","0","77487","181466",""
"2010","51.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","51.pdf","Octopus","value","162","0","0","80","0","0","0","0","0","0","0","0","242",""
"2010","51.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","51.pdf","Sea urchin, red","value","0","0","0","3115","12848","2116","7284","16982","0","2088","0","0","44433",""
"2010","52.pdf","Cabezon...............0","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","52.pdf","Cod, Pacific0","value",NA,"0","0","0","27","1","8719","3633","708","0","0","0","13088",""
"2010","52.pdf","Flounder, arrowtooth1252","value",NA,"3187","2807","4166","4111","2600","1565","2402","3008","2219","1419","461","29197",""
"2010","52.pdf","Flounder, starry0","value",NA,"0","0","0","0","0","4","0","1057","0","0","0","1061",""
"2010","52.pdf","Greenling sp0","value",NA,"0","0","0","5","0","0","0","0","0","0","0","5",""
"2010","52.pdf","Grenadier0","value",NA,"284","231","353","0","27","0","0","224","0","0","0","1119",""
"2010","52.pdf","Halibut, Pacific0","value",NA,"0","0","0","11993","174813","150685","24651","0","0","0","0","362142",""
"2010","52.pdf","Herring, Pacific0","value",NA,"584","0","0","0","0","0","30","0","0","0","0","614",""
"2010","52.pdf","Lingcod0","value",NA,"0","0","0","2275","2972","6071","1390","2341","453","5","0","15507",""
"2010","52.pdf","Mackerel, Pacific0","value",NA,"0","0","0","0","0","0","2","0","0","0","0","2",""
"2010","52.pdf","Pacific Ocean perch561","value",NA,"2657","1899","1919","3397","3338","30","3748","2346","3672","2047","419","26033",""
"2010","52.pdf","Rockfish, black0","value",NA,"0","682","575","2981","1978","1869","36","1455","0","0","0","9576",""
"2010","52.pdf","Rockfish, canary0","value",NA,"0","0","0","0","64","212","134","15","0","0","0","425",""
"2010","52.pdf","Rockfish, darkblotched2138","value",NA,"3156","2788","5185","11725","7105","484","4700","5900","0","0","0","43181",""
"2010","52.pdf","Rockfish, widow0","value",NA,"0","8","22","0","702","1279","1592","277","0","0","0","3880",""
"2010","52.pdf","Rockfish, yelloweye0","value",NA,"0","0","0","3","0","10","0","0","0","0","0","13",""
"2010","52.pdf","Rockfish, yellowtail0","value",NA,"0","148","478","1532","1082","886","1332","302","12","0","0","5772",""
"2010","52.pdf","Rockfish, Nearshore0","value",NA,"0","0","0","6","0","4","0","0","0","0","0","10",""
"2010","52.pdf","Rockfish, Shelf0","value",NA,"0","35","45","0","282","335","26","30","0","0","0","753",""
"2010","52.pdf","Rockfish, Slope695","value",NA,"2977","1285","3658","5913","3927","1253","4669","4403","2397","2398","535","34110",""
"2010","52.pdf","Thornyhead, longspine0","value",NA,"11126","11987","1465","2379","319","38","332","1827","5835","14619","231","50158",""
"2010","52.pdf","Thornyhead, shortspine2096","value",NA,"7825","14165","18048","15089","9949","2550","10490","17364","27554","38458","8491","172079",""
"2010","52.pdf","Sablefish31016","value",NA,"51730","61373","73398","211284","594453","569760","430368","329678","242283","162833","72965","2831141",""
"2010","52.pdf","Salmon, chinook0","value",NA,"0","574287","522923","1055453","302085","234226","739633","411203","48731","0","0","3888541",""
"2010","52.pdf","Salmon, chum0","value",NA,"0","0","0","31","0","0","0","0","0","0","0","31",""
"2010","52.pdf","Salmon, pink0","value",NA,"0","0","0","8","0","0","0","0","0","0","0","8",""
"2010","52.pdf","Sanddab, Pacific0","value",NA,"0","0","0","0","0","611","0","1250","0","0","0","1861",""
"2010","52.pdf","Shark, blue0","value",NA,"0","0","0","0","0","225","0","0","0","0","0","225",""
"2010","52.pdf","Shark, shortfin mako0","value",NA,"0","0","0","0","0","0","118","0","0","0","0","118",""
"2010","52.pdf","Shark, soupfin0","value",NA,"0","0","0","0","0","28","0","0","0","0","0","28",""
"2010","52.pdf","Skates and rays2020","value",NA,"5492","3160","4261","3725","1031","9369","8256","9240","3054","1974","1095","52677",""
"2010","52.pdf","Smelt, other sp0","value",NA,"0","0","0","0","0","0","0","10","0","0","0","10",""
"2010","52.pdf","Sole, curlfin (turbot)0","value",NA,"0","0","0","0","0","33","0","204","0","0","0","237",""
"2010","52.pdf","Sole, Dover15731","value",NA,"72703","116350","69114","56584","22343","4385","34232","41775","48035","71756","21463","574471",""
"2010","52.pdf","Sole, English0","value",NA,"2188","495","2231","1692","29","2782","2681","6740","0","0","507","19345",""
"2010","52.pdf","Sole, petrale43947","value",NA,"34830","908","852","5644","98","132238","40307","8656","570","798","3072","271920",""
"2010","52.pdf","Sole, rex904","value",NA,"3594","3833","3850","4318","2132","406","2705","1995","2740","2856","842","30175",""
"2010","52.pdf","Sole, rock0","value",NA,"0","0","0","0","0","62","128","254","0","0","0","444",""
"2010","52.pdf","Sole, sand0","value",NA,"0","0","0","0","9","286","46","11180","0","0","0","11521",""
"2010","52.pdf","Sturgeon, green0","value",NA,"0","0","0","0","0","0","0","253","0","0","0","253",""
"2010","52.pdf","Tuna, bluefin0","value",NA,"0","0","0","0","0","35","50","45","0","0","0","130",""
"2010","52.pdf","Tuna, albacore0","value",NA,"0","0","0","0","155301","1390573","891254","780832","672872","0","0","3890832",""
"2010","52.pdf","Whiting, Pac (hake)0","value",NA,"0","0","351","0","645679","1524954","750704","0","0","0","0","2921688",""
"2010","52.pdf","Wolf-eel0","value",NA,"0","0","50","0","100","0","0","0","0","0","0","150",""
