"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total","flag"
"2010","Table 58 - Port Orford values.pdf","Rockfish, brown","value","0","0","0","0","0","82","0","1","43","0","0","0","126",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, china","value","4575","3801","3231","9431","10569","11165","5889","8657","15245","10646","4508","3144","90861",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, copper","value","186","67","50","236","1378","938","549","1243","1005","1048","233","128","7061",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, darkblotched","value","30","344","240","199","1021","1050","687","1055","153","100","75","31","4985",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, Gopher","value","4","9","9","40","0","10","22","30","39","34","0","0","197",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, grass","value","0","0","0","0","28","0","0","1","21","3","3","0","56",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, quillback","value","193","145","160","559","2546","1322","590","1418","2809","1711","585","200","12238",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, tiger","value","13","13","22","211","254","473","94","556","992","742","417","389","4176",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, vermillion","value","50","106","202","399","1158","794","579","930","1745","789","380","286","7418",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, widow","value","0","0","0","8","15","8","7","0","60","3","0","0","101",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, yellowtail","value","56","6","0","62","76","101","32","62","403","110","86","13","1007",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, Shelf","value","0","1","1","3","94","31","5","0","12","7","0","0","154",""
"2010","Table 58 - Port Orford values.pdf","Rockfish, Slope","value","229","1075","800","828","2479","2518","668","1351","334","411","310","30","11033",""
"2010","Table 58 - Port Orford values.pdf","Thornyhead, longspine","value","0","0","0","85","0","0","0","0","0","0","1","0","86",""
"2010","Table 58 - Port Orford values.pdf","Thornyhead, shortspine","value","222","167","19","171","66","508","254","124","3","28","50","10","1622",""
"2010","Table 58 - Port Orford values.pdf","Sablefish","value","26298","67702","53902","58677","104958","116400","42381","59427","34431","29089","26696","14687","634648",""
"2010","Table 58 - Port Orford values.pdf","Salmon, chinook","value","0","0","0","3924","14072","19770","15199","5303","48853","43128","48153","0","198402",""
"2010","Table 58 - Port Orford values.pdf","Sculpin, other sp","value","0","0","0","0","0","0","0","0","0","0","12","0","12",""
"2010","Table 58 - Port Orford values.pdf","Shark, spiny dogfish","value","0","87","7","7","28","14","16","31","27","7","7","19","250",""
"2010","Table 58 - Port Orford values.pdf","Skates and rays","value","6","67","53","192","165","206","91","172","102","53","16","9","1132",""
"2010","Table 58 - Port Orford values.pdf","Skilfish","value","0","0","0","0","0","0","261","0","0","0","0","0","261",""
"2010","Table 58 - Port Orford values.pdf","Sole, Dover","value","0","6","1","44","13","26","18","14","5","5","5","6","143",""
"2010","Table 58 - Port Orford values.pdf","Sole, petrale","value","3","4","1","0","0","20","0","0","0","0","2","0","30",""
"2010","Table 58 - Port Orford values.pdf","Tuna, albacore","value","0","0","0","0","0","0","4386","21896","2622","0","0","0","28904",""
"2010","Table 58 - Port Orford values.pdf","Wolf-eel","value","0","0","0","12","0","17","6","39","16","20","8","0","118",""
"2010","Table 58 - Port Orford values.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 58 - Port Orford values.pdf","Crab, Dungeness ocean","value","554254","246361","129069","132177","63165","42782","44369","14542","0","0","0","212757","1439476",""
"2010","Table 58 - Port Orford values.pdf","MOLLUSKS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 58 - Port Orford values.pdf","Octopus","value","371","345","630","433","91","42","0","0","0","0","0","0","1912",""
"2010","Table 58 - Port Orford values.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 58 - Port Orford values.pdf","Sea cucumber","value","0","0","0","0","1240","681","0","0","0","0","0","0","1921",""
"2010","Table 58 - Port Orford values.pdf","Sea urchin, red","value","14865","9305","15291","41679","0","488","0","0","0","11457","35877","24090","153052",""
"2010","Table 59 - Gold Beach values.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 59 - Gold Beach values.pdf","Greenling sp","value","1595","808","2066","2173","7803","5013","5820","6957","9117","7195","1928","728","51203",""
"2010","Table 59 - Gold Beach values.pdf","Lingcod","value","0","0","0","0","5900","3638","2688","4228","4588","2838","968","0","24848",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, black","value","685","484","463","5484","14649","16688","19073","21380","9327","8123","307","216","96879",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, black&yellow","value","0","0","0","0","0","0","19","20","0","0","0","0","39",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, blue","value","0","0","0","227","270","8","128","2341","1307","299","14","0","4594",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, china","value","697","290","326","505","1965","1948","1972","3088","3636","1370","743","143","16683",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, copper","value","6","17","0","0","157","32","63","21","48","20","10","0","374",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, Gopher","value","0","0","0","10","10","34","20","83","19","10","10","0","196",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, grass","value","0","0","0","0","21","0","0","0","0","63","0","0","84",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, quillback","value","17","0","0","19","95","84","72","21","4","1","0","0","313",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, tiger","value","0","0","0","0","0","0","19","19","0","0","0","0","38",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, vermillion","value","22","3","0","16","251","147","64","141","156","51","14","0","865",""
"2010","Table 59 - Gold Beach values.pdf","Rockfish, yellowtail","value","0","0","0","13","2","24","0","12","6","0","0","0","57",""
"2010","Table 59 - Gold Beach values.pdf","Salmon, chinook","value","0","0","0","462","343","3946","0","1267","5630","2284","0","0","13932",""
"2010","Table 59 - Gold Beach values.pdf","Tuna, albacore","value","0","0","0","0","0","0","0","5024","4160","0","0","0","9184",""
"2010","Table 59 - Gold Beach values.pdf","Wolf-eel","value","0","0","0","0","0","0","0","2","0","0","0","0","2",""
"2010","Table 59 - Gold Beach values.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 59 - Gold Beach values.pdf","Crab, Dungeness ocean","value","2782","4160","3626","1922","6476","6819","1320","690","0","0","0","0","27795",""
"2010","Table 59 - Gold Beach values.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 59 - Gold Beach values.pdf","Sea urchin, red","value","0","0","0","0","21088","2748","3580","4628","2555","9442","0","0","44041",""
"2010","Table 60 - Brookings value.pdf","Cabezon...............","value","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 60 - Brookings value.pdf","Flounder, arrowtooth","value","0","19","449","661","62","614","332","317","224","803","917","480","4878",""
"2010","Table 60 - Brookings value.pdf","Greenling sp","value","179","544","319","1774","1890","578","1607","628","2024","714","1343","0","11600",""
"2010","Table 60 - Brookings value.pdf","Grenadier, Pacific","value","0","0","4","1138","378","665","0","0","381","87","0","53","2706",""
"2010","Table 60 - Brookings value.pdf","Halibut, Pacific","value","0","0","0","0","0","2154","0","0","0","0","0","0","2154",""
"2010","Table 60 - Brookings value.pdf","Lingcod","value","0","0","11","23","1612","2839","869","1102","1001","1496","926","274","10153",""
"2010","Table 60 - Brookings value.pdf","Pacific Ocean perch","value","0","6","3","0","6","8","3","0","3","0","1","2","32",""
"2010","Table 60 - Brookings value.pdf","Rockfish, black","value","48","433","108","2171","2400","3722","4368","1825","2105","1520","425","0","19125",""
"2010","Table 60 - Brookings value.pdf","Rockfish, black&yellow","value","0","0","0","0","0","0","0","15","0","0","10","0","25",""
"2010","Table 60 - Brookings value.pdf","Rockfish, blue","value","0","0","0","349","328","0","0","5","45","318","0","0","1045",""
"2010","Table 60 - Brookings value.pdf","Rockfish, canary","value","0","0","0","0","0","66","0","0","0","0","0","0","66",""
"2010","Table 60 - Brookings value.pdf","Rockfish, china","value","79","75","14","229","151","81","100","142","111","172","134","0","1288",""
"2010","Table 60 - Brookings value.pdf","Rockfish, copper","value","0","0","0","0","0","0","0","0","0","63","0","0","63",""
"2010","Table 60 - Brookings value.pdf","Rockfish, darkblotched","value","0","47","21","481","547","186","211","115","4","3","64","41","1720",""
"2010","Table 60 - Brookings value.pdf","Rockfish, Gopher","value","0","0","0","0","10","10","10","0","10","0","0","0","40",""
"2010","Table 60 - Brookings value.pdf","Rockfish, grass","value","0","0","0","0","0","497","161","133","630","28","0","0","1449",""
"2010","Table 60 - Brookings value.pdf","Rockfish, quillback","value","0","0","0","0","3","0","43","0","0","37","0","0","83",""
"2010","Table 60 - Brookings value.pdf","Rockfish, vermillion","value","0","11","0","4","25","0","20","0","0","22","9","0","91",""
"2010","Table 60 - Brookings value.pdf","Rockfish, widow","value","0","0","0","0","0","90","0","0","0","0","0","0","90",""
"2010","Table 60 - Brookings value.pdf","Rockfish, yellowtail","value","0","0","0","0","11","5","6","0","0","62","9","0","93",""
"2010","Table 60 - Brookings value.pdf","Rockfish, Shelf","value","0","0","0","1","0","27","0","0","0","0","0","13","41",""
"2010","Table 60 - Brookings value.pdf","Rockfish, Slope","value","0","73","17","5798","2255","652","193","594","63","312","164","167","10288",""
"2010","Table 60 - Brookings value.pdf","Thornyhead, longspine","value","0","536","6621","19595","5211","13523","2898","4046","6375","22229","19864","15731","116629",""
"2010","Table 60 - Brookings value.pdf","Thornyhead, shortspine","value","0","1210","2886","11135","6026","8306","7100","7491","5985","11251","12273","15471","89134",""
"2010","Table 60 - Brookings value.pdf","Sablefish","value","1941","11151","47284","313511","157087","145972","78158","71904","42466","69318","61438","71767","1071997",""
"2010","Table 60 - Brookings value.pdf","Salmon, chinook","value","0","0","0","3641","1483","97980","87162","55163","43892","13160","0","0","302481",""
"2010","Table 60 - Brookings value.pdf","Skates and rays","value","0","838","912","2625","744","2742","1368","5958","3523","3604","2736","1033","26083",""
"2010","Table 60 - Brookings value.pdf","Sole, Dover","value","0","38023","14761","66151","24131","49045","70545","105681","83519","66431","60516","43458","622261",""
"2010","Table 60 - Brookings value.pdf","Sole, English","value","0","28","0","41","0","159","0","0","0","0","0","108","336",""
"2010","Table 60 - Brookings value.pdf","Sole, petrale","value","0","6944","11960","716","2","1228","0","17","302","152","1387","35339","58047",""
"2010","Table 60 - Brookings value.pdf","Sole, rex","value","0","1105","606","1083","806","2018","2450","3896","4190","2518","2496","2050","23218",""
"2010","Table 60 - Brookings value.pdf","Tuna, albacore","value","0","0","0","0","0","0","1373","79463","38646","5084","0","0","124566",""
"2010","Table 60 - Brookings value.pdf","CRUSTACEANS:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 60 - Brookings value.pdf","Crab, Dungeness ocean","value","3610663","2429742","604705","308312","218701","55006","11870","0","0","0","0","248523","7487522",""
"2010","Table 60 - Brookings value.pdf","Shrimp, coonstripe","value","0","0","0","0","0","32","0","0","0","0","0","0","32",""
"2010","Table 60 - Brookings value.pdf","Shrimp, pink","value","0","0","0","120216","229317","220677","319001","228632","335878","374511","0","0","1828232",""
"2010","Table 60 - Brookings value.pdf","OTHER INVERTEBRATES:","value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 60 - Brookings value.pdf","Sea urchin, red","value","0","0","0","0","1280","0","0","0","0","0","0","0","1280",""
