Licenses,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
DUNGENESS CRAB VESSEL PERMIT NT (R) TIER 2,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT NT (R) TIER 3,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT NT (R) TIER 4,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT NT (R) TIER 5,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT NT (R) TIER 6,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT NT (R) TIER 7,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 1,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 2,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 3,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 4,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 5,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 6,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (NR) TIER 7,$607.50,$626.00,$   643.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 1,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 2,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 3,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 4,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 5,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 6,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT T (R) TIER 7,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
DUNGENESS CRAB VESSEL PERMIT TIER UPGRADE,"$ 3,044.00","$ 3,044.00","$3,044.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 1,"$ 3,500.00","$ 3,500.00","$3,500.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 2,"$ 3,250.00","$ 3,250.00","$3,250.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 3,"$ 3,000.00","$ 3,000.00","$3,000.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 4,"$ 2,750.00","$ 2,750.00","$2,750.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 5,"$ 2,500.00","$ 2,500.00","$2,500.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 6,"$ 2,250.00","$ 2,250.00","$2,250.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) TIER 7,"$ 1,875.00","$ 1,875.00","$1,875.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 1,"$ 3,500.00","$ 3,500.00","$3,500.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 2,"$ 3,250.00","$ 3,250.00","$3,250.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 3,"$ 3,000.00","$ 3,000.00","$3,000.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 4,"$ 2,750.00","$ 2,750.00","$2,750.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 5,"$ 2,500.00","$ 2,500.00","$2,500.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 6,"$ 2,250.00","$ 2,250.00","$2,250.00",-,-,-,-,-,-,-
DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) TIER 7,"$ 1,875.00","$ 1,875.00","$1,875.00",-,-,-,-,-,-,-
GENERAL GILL/TRAMMEL NET PERMIT,$501.50,$526.75,$   530.75,-,-,-,-,-,-,-
HERRING - SAN FRANCISCO BAY PERMIT (RES),$    401.50,$413.75,$   425.00,-,-,-,-,-,-,-
HERRING - SAN FRANCISCO BAY PERMIT (NONRES),"$ 1,494.00","$ 1,539.50","$1,581.50",-,-,-,-,-,-,-
HERRING - CRESCENT CITY PERMIT (RES),$    401.50,$413.75,$   425.00,-,-,-,-,-,-,-
HERRING - CRESCENT CITY PERMIT (NONRES),"$ 1,494.00","$ 1,539.50","$1,581.50",-,-,-,-,-,-,-
HERRING - HUMBOLDT BAY PERMIT (RES),$    401.50,$413.75,$   425.00,-,-,-,-,-,-,-
HERRING - HUMBOLDT BAY PERMIT (NONRES),"$ 1,494.00","$ 1,539.50","$1,581.50",-,-,-,-,-,-,-
HERRING - TOMALES BAY PERMIT (RES),$    401.50,$413.75,$   425.00,-,-,-,-,-,-,-
HERRING - TOMALES BAY PERMIT (NONRES),"$ 1,494.00","$ 1,539.50","$1,581.50",-,-,-,-,-,-,-
HERRING - EGGS ON KELP PERMIT (RES),$    401.50,$413.75,$   425.00,-,-,-,-,-,-,-
HERRING - EGGS ON KELP PERMIT (NONRES),"$ 1,494.00","$ 1,539.50","$1,581.50",-,-,-,-,-,-,-
LOBSTER OPERATOR PERMIT (T),$831.00,$856.25,$   879.75,-,-,-,-,-,-,-
LOBSTER OPERATOR PERMIT (NT),$831.00,$856.25,$   879.75,-,-,-,-,-,-,-
MARKET SQUID BRAIL PERMIT (T),"$ 2,994.25","$ 3,085.50","$3,169.75",-,-,-,-,-,-,-
MARKET SQUID LIGHT BOAT PERMIT (T),$898.25,$925.75,$   951.00,-,-,-,-,-,-,-
MARKET SQUID LIGHT BOAT PERMIT (NT),$57.75,$59.50,$   61.25,-,-,-,-,-,-,-
MARKET SQUID VESSEL PERMIT (T),"$ 2,994.25","$ 3,085.50","$3,169.75",-,-,-,-,-,-,-
MARKET SQUID VESSEL PERMIT (NT),"$ 1,497.25","$ 1,543.00","$1,585.25",-,-,-,-,-,-,-
NEARSHORE FISHERY BYCATCH PERMIT,$304.25,$313.50,$   322.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT N. CENTRAL COAST (T),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT N. CENTRAL COAST (NT),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT NORTH COAST (T),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT S. CENTRAL COAST (T),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT S. CENTRAL COAST (NT),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT SOUTH COAST (T),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT SOUTH COAST (NT),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
NEARSHORE TRAP ENDORSEMENT N. CENTRAL COAST (T),$113.75,$117.25,$   120.50,-,-,-,-,-,-,-
NEARSHORE TRAP ENDORSEMENT S. CENTRAL COAST (T),$113.75,$117.25,$   120.50,-,-,-,-,-,-,-
NEARSHORE TRAP ENDORSEMENT S. CENTRAL COAST (NT),$113.75,$117.25,$   120.50,-,-,-,-,-,-,-
NEARSHORE TRAP ENDORSEMENT SOUTH COAST (T),$113.75,$117.25,$   120.50,-,-,-,-,-,-,-
NEARSHORE TRAP ENDORSEMENT SOUTH COAST (NT),$113.75,$117.25,$   120.50,-,-,-,-,-,-,-
NORTHERN PINK SHRIMP TRAWL VESSEL (T),"$ 1,519.25","$ 1,565.50","$1,608.25",-,-,-,-,-,-,-
NORTHERN PINK SHRIMP TRAWL VESSEL (NT),$760.25,$783.50,$   805.00,-,-,-,-,-,-,-
SALMON VESSEL PERMIT,$45.50,$47.00,$    48.25,-,-,-,-,-,-,-
SEA CUCUMBER DIVING PERMIT,$379.75,$391.25,$   402.00,-,-,-,-,-,-,-
SEA CUCUMBER TRAWL PERMIT,$379.75,$391.25,$   402.00,-,-,-,-,-,-,-
SEA URCHIN DIVING PERMIT,$501.50,$516.75,$   530.75,-,-,-,-,-,-,-
SOUTHERN ROCK CRAB TRAP PERMIT,$374.25,$385.75,$   396.25,-,-,-,-,-,-,-
SPOT PRAWN TRAP VESSEL PERMIT TIER 1,$379.75,$391.25,$   402.00,-,-,-,-,-,-,-
SPOT PRAWN TRAP VESSEL PERMIT TIER 2,$379.75,$391.25,$   402.00,-,-,-,-,-,-,-
Late Fees,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
LIMITED ENTRY LATE FEE (1 TO 30 DAYS),$160.75,$165.75,$   170.25,-,-,-,-,-,-,-
LIMITED ENTRY LATE FEE (31 TO 60 DAYS),$320.25,$330.00,$   339.00,-,-,-,-,-,-,-
LIMITED ENTRY LATE FEE (61 OR MORE DAYS),$641.25,$660.75,$   678.75,-,-,-,-,-,-,-
Nonrestrictive Permits,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
ANCHOVY TAKE PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
BAY SHRIMP PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
COONSTRIPE SHRIMP VESSEL PERMIT,$113.75,$117.25,$     120.50,-,-,-,-,-,-,-
CRAYFISH PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
FISH LANDED OUTSIDE CALIFORNIA PERMIT,$22.50,$23.25,$       24.00,-,-,-,-,-,-,-
GHOST SHRIMP PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
GOLDEN & RIDGEBACK PRAWN PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
INLAND/FRESHWATER FISH PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
KELP HARVESTER LICENSE,$152.00,$156.75,$     161.00,-,-,-,-,-,-,-
LOBSTER CREWMEMBER PERMIT,$189.75,$195.50,$     200.75,-,-,-,-,-,-,-
MARINE AQUARIA COLLECTOR PERMIT,$501.50,$516.75,$     530.75,-,-,-,-,-,-,-
NORTHERN ROCK CRAB TRAP PERMIT,$374.25,$385.75,$     396.25,-,-,-,-,-,-,-
SEA URCHIN CREWMEMBER PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
SOUTHERN PINK SHRIMP TRAWL PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
SWORDFISH PERMIT,$501.50,$516.75,$     530.75,-,-,-,-,-,-,-
TANNER CRAB TRAP VESSEL PERMIT,"$14,250.25","$14,684.75","$15,085.75",-,-,-,-,-,-,-
TIDAL INVERTEBRATE PERMIT,$45.50,$47.00,$       48.25,-,-,-,-,-,-,-
TRAP PERMIT,$53.75,$55.50,$       57.00,-,-,-,-,-,-,-
Permit Transfers,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
DEEPER NEARSHORE FISHING PERMIT TRANSFER,"$ 1,500.00","$ 1,500.00","$1,500.00",-,-,-,-,-,-,-
DRIFT GILL NET PERMIT TRANSFER,"$ 1,500.00","$ 1,500.00","$1,500.00",-,-,-,-,-,-,-
DRIFT GILL NET VESSEL PERMIT TRANSFER,$130.00,$130.00,$   130.00,-,-,-,-,-,-,-
DUNGENESS CRAB PERMIT TRANSFER,$200.00,$200.00,$   200.00,-,-,-,-,-,-,-
DUNGENESS CRAB CHANGE OF OWNERSHIP,$200.00,$200.00,$   200.00,-,-,-,-,-,-,-
GENERAL GILL NET TRANSFER,$100.00,$100.00,$   100.00,-,-,-,-,-,-,-
HERRING VESSEL DESIGNATION,$50.00,$50.00,$     50.00,-,-,-,-,-,-,-
HERRING PERMIT TRANSFER,"$ 1,000.00","$ 1,000.00","$1,000.00",-,-,-,-,-,-,-
LOBSTER OPERATOR PERMIT TRANSFER,$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
MARKET SQUID BRAIL PERMIT TRANSFER,$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
MARKET SQUID BRAIL PERMIT TRANSFER (OWNERSHIP CHANGE),$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
MARKET SQUID BRAIL UPGRADE,"$ 1,500.00","$ 1,500.00","$1,500.00",-,-,-,-,-,-,-
MARKET SQUID LIGHTBOAT TRANSFER,$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
MARKET SQUID LIGHTBOAT (OWNERSHIP CHANGE),$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
MARKET SQUID VESSEL PERMIT TRANSFER,$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
MARKET SQUID VESSEL PERMIT (OWNERSHIP CHANGE),$500.00,$500.00,$   500.00,-,-,-,-,-,-,-
NEARSHORE FISHERY PERMIT TRANSFER,"$ 1,500.00","$ 1,500.00","$1,500.00",-,-,-,-,-,-,-
NEARSHORE FISHERY TRAP ENDORSEMENT TRANSFER,$75.00,$75.00,$     75.00,-,-,-,-,-,-,-
NORTHERN PINK SHRIMP TRAWL VESSEL (NEW OWNER),"$ 1,000.00","$ 1,000.00","$1,000.00",-,-,-,-,-,-,-
NORTHERN PINK SHRIMP TRAWL VESSEL (SAME OWNER),$200.00,$200.00,$   200.00,-,-,-,-,-,-,-
NORTHERN PINK SHRIMP TRAWL VESSEL (TEMP),$100.00,$100.00,$   100.00,-,-,-,-,-,-,-
SALMON VESSEL TRANSFER,$200.00,$200.00,$   200.00,-,-,-,-,-,-,-
SEA CUCUMBER PERMIT TRANSFER,$200.00,$200.00,$   200.00,-,-,-,-,-,-,-
SOUTHERN ROCK CRAB TRAP PERMIT TRANSFER,"$ 1,000.00","$ 1,000.00","$1,000.00",-,-,-,-,-,-,-
SPOT PRAWN TRAP VESSEL (CHANGE OF OWNER),$50.00,$50.00,$     50.00,-,-,-,-,-,-,-
SPOT PRAWN TRAP VESSEL (SAME OWNER),$200.00,$200.00,$   200.00,-,-,-,-,-,-,-
